ID,weekend_nights,week_nights,room_type,board_type,n_adults,n_less_12,n_more_12,booked_tour,n_requests,lead_time,purchase_type,n_p_cacellation,n_p_not_cacellation,repeated,price,date,is_canceled
INN07660,2,3,Room_Type 4,half board,2,0,0,0,1,21.0,Online,0,0,0,116.26,4/14/2018,False
INN25899,0,1,Room_Type 1,full board,2,0,0,0,1,114.0,Online,0,0,0,85.83,4/14/2018,False
INN16802,0,3,Room_Type 1,half board,1,0,0,0,0,200.0,Offline,0,0,0,130.0,11/01/2018,True
INN00996,1,2,Room_Type 1,,2,0,0,0,0,328.0,,0,0,0,115.0,5/13/2018,True
INN14930,2,3,Room_Type 4,half board,3,0,0,0,0,17.0,Online,0,0,0,181.0,3/31/2018,True
INN10236,2,5,Room_Type 4,,2,0,0,0,1,161.0,Online,0,0,0,136.36,10/22/2018,False
INN10744,1,2,Room_Type 1,,1,0,0,0,1,216.0,,0,0,0,140.0,10/10/2018,True
INN33276,0,3,Room_Type 1,half board,2,0,0,0,0,232.0,Offline,0,0,0,85.0,10/15/2017,True
INN21072,1,1,Room_Type 1,,2,0,0,0,1,182.0,,0,0,0,,07/11/2018,False
INN17428,1,0,Room_Type 1,,1,0,0,0,0,0.0,,0,0,0,,6/27/2018,False
INN22769,1,1,Room_Type 4,half board,2,0,0,0,0,38.0,Online,0,0,0,127.1,6/20/2018,True
INN02647,1,0,Room_Type 1,half board,1,0,0,0,0,6.0,Corporate,0,1,1,85.0,11/08/2017,False
INN14305,1,3,Room_Type 1,breakfast,2,0,0,0,0,16.0,Online,0,0,0,134.55,2018-2-29,False
INN09092,2,2,Room_Type 1,,2,0,0,0,0,,,0,0,0,,11/19/2018,False
INN06827,0,1,Room_Type 1,,1,0,0,0,1,17.0,Online,0,0,0,106.0,03/09/2018,False
INN13059,1,0,Room_Type 1,full board,2,0,0,0,1,156.0,Online,0,0,0,138.8,9/18/2018,False
INN08998,0,1,Room_Type 5,half board,2,0,0,0,2,0.0,Complementary,0,0,0,20.0,02/10/2018,False
INN18509,2,1,Room_Type 1,half board,2,0,1,0,0,60.0,Online,0,0,0,134.09,11/05/2018,False
INN28646,2,2,Room_Type 4,half board,2,0,0,0,1,77.0,Online,0,0,0,169.4,9/24/2018,False
INN05840,1,2,Room_Type 1,half board,2,0,0,0,3,100.0,Online,0,0,0,146.9,06/10/2018,False
INN10296,1,2,Room_Type 1,half board,1,0,0,0,0,285.0,Online,0,0,0,100.75,9/14/2017,True
INN06018,2,1,Room_Type 1,breakfast,2,0,0,0,0,180.0,Offline,0,0,0,121.0,01/02/2018,False
INN12105,0,1,Room_Type 1,half board,2,0,0,0,1,243.0,Online,0,0,0,116.3,7/29/2018,True
INN29492,1,2,Room_Type 1,,2,0,0,0,1,143.0,,0,0,0,119.3,4/29/2018,False
INN12248,0,1,Room_Type 1,half board,2,0,0,0,0,216.0,Offline,0,0,0,90.0,10/16/2017,True
INN25951,1,3,Room_Type 4,,2,0,0,0,2,27.0,Online,0,0,0,116.9,11/17/2018,False
INN09634,2,2,Room_Type 1,half board,2,0,0,1,1,232.0,Online,0,0,0,128.45,08/12/2018,True
INN32629,0,3,Room_Type 4,,3,0,0,0,2,54.0,,0,0,0,171.2,8/30/2018,False
INN28382,1,0,Room_Type 1,,1,0,0,0,0,16.0,Online,0,0,0,26.0,3/20/2018,False
INN26624,1,1,Room_Type 1,half board,1,0,0,0,0,0.0,Corporate,0,0,0,205.0,9/19/2018,False
INN20265,1,0,Room_Type 4,half board,2,0,0,0,1,8.0,Online,0,0,0,128.0,2/21/2018,False
INN29274,0,1,Room_Type 4,,3,0,0,1,3,6.0,,0,0,0,,5/28/2018,False
INN13362,0,1,Room_Type 4,,3,0,0,0,0,8.0,,0,0,0,,11/25/2018,False
INN19410,1,0,Room_Type 5,half board,2,0,0,0,0,182.0,Offline,0,0,0,220.0,6/27/2018,True
INN03049,1,2,Room_Type 1,full board,2,0,0,0,2,118.0,Online,0,0,0,136.1,06/10/2018,False
INN13318,0,4,Room_Type 4,half board,3,0,0,0,0,129.0,Online,0,0,0,172.1,8/24/2018,True
INN00749,1,1,Room_Type 4,half board,3,0,0,0,1,54.0,Online,0,0,0,151.4,3/19/2018,True
INN15836,0,3,Room_Type 1,breakfast,1,0,0,0,0,16.0,Offline,0,0,0,93.0,4/26/2018,False
INN08047,2,4,Room_Type 1,,2,0,0,0,1,58.0,,0,0,0,,05/07/2018,False
INN02520,0,3,Room_Type 1,full board,2,0,0,0,1,98.0,Online,0,0,0,87.5,03/09/2018,False
INN29477,1,1,Room_Type 1,half board,2,0,0,0,0,54.0,Online,0,0,0,113.6,11/19/2018,True
INN25717,2,1,Room_Type 1,,1,0,0,0,0,24.0,Offline,0,0,0,110.0,5/22/2018,False
INN33784,2,2,Room_Type 4,half board,2,0,0,0,0,153.0,Online,0,0,0,117.75,11/19/2018,True
INN30134,0,4,Room_Type 1,,2,0,0,0,0,8.0,Online,0,0,0,160.0,10/04/2018,False
INN01753,2,1,Room_Type 4,half board,2,0,0,0,1,52.0,Online,0,0,0,130.2,12/04/2018,False
INN24063,0,2,Room_Type 1,breakfast,2,0,0,0,1,453.0,Offline,0,0,0,135.0,10/14/2018,True
INN08002,2,2,Room_Type 4,,2,0,0,0,2,,,0,0,0,,4/29/2018,False
INN08678,0,4,Room_Type 4,half board,2,0,0,0,1,42.0,Online,0,0,0,112.33,9/29/2017,False
INN16173,1,2,Room_Type 5,half board,1,0,0,0,1,9.0,Offline,0,0,0,85.0,09/12/2018,False
INN09041,2,1,Room_Type 4,half board,2,0,0,0,1,96.0,Online,0,0,0,85.45,11/14/2017,False
INN07319,2,4,Room_Type 1,half board,2,0,0,0,0,26.0,Online,0,0,0,143.5,8/28/2018,False
INN13147,1,3,Room_Type 1,,2,0,0,0,1,231.0,,0,0,0,,08/08/2018,False
INN13773,3,5,Room_Type 1,full board,2,0,0,0,1,2.0,Online,0,0,0,97.03,12/05/2018,False
INN29639,0,1,Room_Type 1,half board,2,0,0,0,1,18.0,Offline,0,0,0,115.0,6/15/2018,False
INN34744,1,2,Room_Type 1,full board,2,0,0,0,0,106.0,Online,0,0,0,136.1,06/10/2018,True
INN16642,5,10,Room_Type 1,half board,1,0,0,0,0,17.0,Online,0,0,0,95.47,1/18/2018,False
INN10411,2,0,Room_Type 1,,2,0,0,1,1,5.0,Online,0,0,0,122.0,02/07/2018,False
INN33250,2,1,Room_Type 4,half board,2,0,0,0,1,54.0,Online,0,0,0,132.5,3/19/2018,False
INN26336,0,1,Room_Type 1,half board,1,0,0,0,2,17.0,Online,0,0,0,115.0,09/04/2017,False
INN14444,2,1,Room_Type 1,half board,2,0,0,0,1,95.0,Online,0,0,0,116.3,4/16/2018,False
INN06860,1,2,Room_Type 1,full board,2,0,0,0,1,44.0,Online,0,0,0,129.0,10/28/2018,False
INN23496,0,2,Room_Type 1,half board,1,0,0,0,0,58.0,Corporate,0,0,0,85.0,8/30/2018,False
INN00704,2,2,Room_Type 4,,3,0,0,0,0,72.0,,0,0,0,,12/23/2018,False
INN34015,0,2,Room_Type 1,half board,2,0,0,0,0,5.0,Offline,0,0,0,84.0,02/02/2018,False
INN01338,2,1,Room_Type 1,half board,2,0,0,0,1,128.0,Offline,0,0,0,100.75,5/29/2018,False
INN09997,2,1,Room_Type 1,half board,2,0,0,0,1,3.0,Online,0,0,0,158.67,09/12/2017,False
INN34105,0,2,Room_Type 1,,1,0,0,0,3,21.0,,0,0,0,,10/01/2017,False
INN21329,0,4,Room_Type 1,half board,2,0,0,0,0,92.0,Offline,0,0,0,99.56,7/13/2018,False
INN01229,1,2,Room_Type 1,half board,2,0,0,0,0,363.0,Online,0,0,0,120.0,9/16/2018,True
INN15052,2,3,Room_Type 1,,2,0,0,0,1,58.0,,0,0,0,,04/01/2018,False
INN31439,0,2,Room_Type 1,,2,0,0,0,0,,,0,0,0,,9/30/2017,False
INN26582,1,5,Room_Type 1,,2,0,0,0,1,18.0,Offline,0,0,0,90.0,12/27/2018,False
INN26530,0,1,Room_Type 4,,3,0,0,0,2,14.0,,0,0,0,,5/28/2018,False
INN35814,1,2,Room_Type 1,full board,2,0,0,0,1,41.0,Online,0,0,0,154.1,8/15/2018,False
INN31967,0,1,Room_Type 1,half board,1,0,0,0,0,11.0,Corporate,0,0,0,85.0,11/11/2017,False
INN19033,0,4,Room_Type 1,full board,2,0,0,0,1,119.0,Online,0,0,0,94.8,12/06/2018,False
INN09052,2,1,Room_Type 4,,2,0,0,0,0,88.0,,0,0,0,,04/03/2018,True
INN26992,1,4,Room_Type 1,,2,0,0,0,0,150.0,,0,0,0,,08/08/2018,False
INN11954,0,4,Room_Type 4,half board,3,0,0,0,1,36.0,Online,0,0,0,137.3,03/02/2018,False
INN16643,0,1,Room_Type 4,half board,1,0,0,0,0,0.0,Online,0,0,0,20.0,02/03/2018,False
INN30042,1,2,Room_Type 1,,2,0,0,0,0,27.0,Online,0,0,0,96.81,09/04/2017,False
INN15886,0,1,Room_Type 1,,1,0,0,0,0,0.0,Online,0,0,0,160.0,10/15/2018,False
INN30962,1,2,Room_Type 1,full board,2,0,0,0,0,272.0,Online,0,0,0,132.0,09/02/2018,True
INN23152,0,2,Room_Type 1,half board,1,0,0,0,0,226.0,Offline,0,0,0,150.0,6/15/2018,True
INN02992,0,2,Room_Type 1,full board,2,0,0,0,0,8.0,Online,0,0,0,99.0,2/26/2018,False
INN22302,1,0,Room_Type 1,half board,1,0,0,0,0,47.0,Online,0,0,0,149.7,9/25/2018,False
INN04864,2,3,Room_Type 6,half board,3,0,0,0,1,83.0,Online,0,0,0,159.57,10/16/2018,False
INN23982,0,1,Room_Type 1,full board,1,0,0,0,1,0.0,Online,0,0,0,140.0,10/13/2018,False
INN08703,0,1,Room_Type 1,full board,2,0,0,0,1,36.0,Online,0,0,0,100.47,11/04/2018,False
INN04252,1,3,Room_Type 1,,2,0,1,0,0,228.0,,0,0,0,87.09,8/25/2018,True
INN31453,1,3,Room_Type 1,half board,2,0,0,0,3,173.0,Online,0,0,0,146.9,09/12/2018,False
INN31788,0,2,Room_Type 1,half board,2,0,0,0,0,5.0,Corporate,0,0,0,95.0,08/11/2017,True
INN11834,2,1,Room_Type 6,,2,0,2,0,0,185.0,,0,0,0,209.9,06/12/2018,True
INN02405,2,1,Room_Type 1,half board,2,0,0,0,0,17.0,Offline,0,0,0,84.0,12/05/2017,False
INN06219,0,1,Room_Type 1,,2,0,0,0,0,11.0,,0,0,0,111.0,6/23/2018,False
INN23538,2,3,Room_Type 1,,2,0,0,0,1,90.0,,0,0,0,,04/07/2018,False
INN17176,2,1,Room_Type 1,,1,0,0,0,1,4.0,,5,51,1,85.0,11/13/2018,False
INN03923,2,2,Room_Type 1,half board,2,1,0,0,2,170.0,Online,0,0,0,169.85,09/04/2018,False
INN34701,0,1,Room_Type 1,half board,1,0,0,0,2,27.0,Online,0,0,0,169.0,9/15/2018,False
INN27672,0,3,Room_Type 1,half board,2,0,0,0,0,15.0,Corporate,0,0,0,85.0,08/05/2017,False
INN25659,1,2,Room_Type 1,,2,0,0,0,0,502.0,,0,0,0,,9/26/2018,True
INN04574,0,3,Room_Type 1,,1,0,0,0,0,45.0,,0,0,0,115.0,10/13/2018,False
INN22357,2,1,Room_Type 1,half board,2,0,0,0,3,42.0,Online,0,0,0,158.0,10/09/2018,False
INN32037,2,0,Room_Type 4,half board,2,0,0,0,1,106.0,Online,0,0,0,152.3,10/02/2018,False
INN00728,0,3,Room_Type 4,half board,2,0,0,0,2,110.0,Online,0,0,0,152.3,10/20/2018,True
INN11623,1,2,Room_Type 1,half board,2,0,0,0,2,107.0,Online,0,0,0,92.25,11/23/2017,False
INN03558,0,3,Room_Type 1,half board,1,0,0,0,0,8.0,Offline,0,0,0,82.8,02/02/2018,False
INN21493,2,5,Room_Type 4,half board,3,0,0,0,0,150.0,Online,0,0,0,160.27,7/31/2018,True
INN13776,0,3,Room_Type 1,breakfast,2,0,0,0,0,14.0,Offline,0,0,0,180.0,5/24/2018,False
INN18889,2,3,Room_Type 1,full board,2,0,0,0,1,28.0,Online,0,0,0,114.36,10/02/2018,False
INN23436,2,1,Room_Type 1,half board,2,0,0,0,1,53.0,Offline,0,0,0,115.0,4/23/2018,False
INN28199,2,2,Room_Type 6,half board,2,1,1,0,0,197.0,Online,0,0,0,187.45,8/21/2018,True
INN04667,0,3,Room_Type 1,half board,2,0,0,0,0,164.0,Online,0,0,0,116.3,6/28/2018,True
INN35521,0,4,Room_Type 1,half board,2,0,1,0,1,160.0,Online,0,0,0,120.3,12/06/2018,False
INN23113,1,3,Room_Type 4,half board,2,0,0,0,1,35.0,Online,0,0,0,93.73,03/07/2018,False
INN04110,0,4,Room_Type 4,,3,0,0,0,1,105.0,,0,0,0,,6/29/2018,True
INN16192,2,2,Room_Type 4,,2,0,0,0,1,28.0,Online,0,0,0,153.55,12/30/2018,False
INN35998,1,4,Room_Type 1,,2,0,0,0,1,51.0,,0,0,0,,11/16/2017,False
INN16793,1,4,Room_Type 1,half board,2,1,0,0,0,213.0,Online,0,0,0,143.75,08/03/2018,True
INN17198,1,2,Room_Type 1,half board,1,0,0,0,0,230.0,Offline,0,0,0,136.0,06/03/2018,True
INN07027,1,1,Room_Type 4,half board,3,0,0,0,2,119.0,Online,0,0,0,170.3,08/08/2018,False
INN18916,2,5,Room_Type 1,full board,2,0,0,0,1,60.0,Online,0,0,0,94.8,11/20/2018,False
INN11263,1,2,Room_Type 1,half board,1,0,0,0,1,108.0,Online,0,0,0,110.9,4/18/2018,False
INN26960,1,2,Room_Type 1,half board,2,0,0,0,1,41.0,Online,0,0,0,123.5,10/12/2017,False
INN31523,2,0,Room_Type 1,,2,0,1,0,1,201.0,Online,0,0,0,139.7,8/21/2018,True
INN17967,2,2,Room_Type 1,half board,2,0,0,0,2,36.0,Online,0,0,0,114.5,9/13/2017,False
INN33485,2,3,Room_Type 1,,1,0,0,0,0,431.0,,0,0,0,,10/14/2018,False
INN22162,1,2,Room_Type 1,half board,2,0,0,0,2,60.0,Online,0,0,0,113.6,12/02/2018,False
INN05524,0,2,Room_Type 1,half board,2,0,0,0,1,5.0,Online,0,0,0,111.0,02/11/2018,False
INN09971,1,2,Room_Type 1,full board,2,0,0,0,2,186.0,Online,0,0,0,105.5,8/26/2018,False
INN26699,1,1,Room_Type 4,half board,3,0,0,0,0,71.0,Online,0,0,0,188.3,9/24/2018,True
INN09397,0,2,Room_Type 1,breakfast,2,0,0,0,0,350.0,Offline,0,0,0,135.0,8/19/2018,True
INN16778,0,2,Room_Type 1,full board,2,0,0,0,1,98.0,Online,0,0,0,136.1,05/03/2018,False
INN33747,1,0,Room_Type 1,half board,1,0,0,0,0,34.0,Online,0,0,0,115.0,4/18/2018,False
INN33337,2,2,Room_Type 1,half board,2,0,0,0,0,161.0,Offline,0,0,0,85.0,12/04/2017,False
INN26291,0,0,Room_Type 1,,2,0,0,0,1,3.0,Online,0,0,0,20.0,5/29/2018,False
INN30092,1,0,Room_Type 4,,2,0,0,0,1,8.0,Complementary,0,0,0,20.0,6/20/2018,False
INN28726,1,3,Room_Type 4,half board,3,0,0,0,2,125.0,Online,0,0,0,162.2,7/21/2018,False
INN32099,0,4,Room_Type 6,,2,1,1,0,0,32.0,,0,0,0,,9/27/2018,True
INN27176,1,0,Room_Type 1,,2,0,0,0,2,22.0,Online,0,0,0,109.0,09/11/2018,False
INN27709,0,1,Room_Type 1,breakfast,2,0,0,0,0,263.0,Offline,0,0,0,128.0,09/04/2017,True
INN25752,0,2,Room_Type 4,,2,0,0,0,0,288.0,,0,0,0,,9/30/2018,True
INN17869,0,2,Room_Type 1,half board,2,0,0,0,0,2.0,Online,0,0,0,112.0,02/05/2018,False
INN28268,1,0,Room_Type 1,full board,1,0,0,0,0,0.0,Online,0,0,0,112.86,07/03/2018,False
INN13166,1,3,Room_Type 4,half board,3,0,0,0,0,112.0,Online,0,0,0,170.3,8/22/2018,True
INN18832,1,0,Room_Type 1,full board,2,0,0,0,0,136.0,Online,0,0,0,123.5,07/10/2018,True
INN31223,0,1,Room_Type 1,breakfast,2,0,0,0,0,87.0,Offline,0,0,0,128.0,9/18/2017,False
INN24273,0,3,Room_Type 6,half board,2,2,0,0,2,0.0,Online,0,0,0,216.0,10/07/2017,False
INN15971,0,3,Room_Type 1,,1,0,0,0,0,70.0,,0,0,0,,1/27/2018,False
INN30773,1,3,Room_Type 4,,2,0,0,1,2,30.0,,0,0,0,146.48,11/10/2018,False
INN04457,0,2,Room_Type 1,full board,2,0,0,0,1,36.0,Online,0,0,0,118.1,5/24/2018,False
INN33994,0,1,Room_Type 1,full board,1,0,0,0,1,2.0,Online,0,0,0,140.0,10/22/2018,False
INN15628,0,3,Room_Type 1,full board,2,0,0,0,0,147.0,Online,0,0,0,114.5,5/17/2018,True
INN26769,1,4,Room_Type 1,full board,2,0,0,0,1,21.0,Online,0,0,0,120.73,11/07/2018,False
INN30963,0,2,Room_Type 1,breakfast,2,0,0,0,0,47.0,Offline,0,0,0,121.5,8/14/2017,False
INN09307,0,1,Room_Type 1,full board,2,0,0,1,2,76.0,Online,0,0,0,123.5,7/23/2018,False
INN03325,0,3,Room_Type 1,half board,1,0,0,0,1,17.0,Online,0,0,0,134.0,9/15/2017,False
INN14907,0,1,Room_Type 1,half board,1,0,0,1,0,0.0,Corporate,0,1,1,87.0,11/24/2018,False
INN32477,0,2,Room_Type 1,,2,0,0,0,0,351.0,Offline,0,0,0,135.0,7/21/2018,True
INN21656,2,4,Room_Type 1,,1,0,0,0,0,83.0,,0,0,0,,06/12/2018,True
INN03151,2,2,Room_Type 1,,2,0,0,0,1,272.0,Offline,0,0,0,90.0,10/29/2018,False
INN05445,2,5,Room_Type 1,half board,2,0,0,0,0,206.0,Online,0,0,0,96.5,8/20/2017,True
INN12814,2,2,Room_Type 1,half board,2,0,0,0,0,17.0,Online,0,0,0,119.5,12/26/2017,False
INN32247,0,2,Room_Type 1,half board,2,0,0,0,1,111.0,Online,0,0,0,89.5,02/09/2018,False
INN25757,2,5,Room_Type 1,breakfast,2,0,0,0,1,88.0,Online,0,0,0,108.29,12/20/2018,False
INN08392,4,6,Room_Type 4,,2,0,0,0,0,4.0,,0,0,0,,2/27/2018,False
INN09922,0,2,Room_Type 1,half board,1,0,0,0,0,226.0,Offline,0,0,0,150.0,6/15/2018,True
INN35501,0,3,Room_Type 4,half board,3,0,0,0,1,238.0,Online,0,0,0,179.3,9/22/2018,True
INN13184,0,3,Room_Type 4,half board,2,0,0,0,1,6.0,Online,0,0,0,156.0,4/21/2018,False
INN26146,1,3,Room_Type 1,,2,0,0,0,1,28.0,,0,0,0,,09/10/2017,False
INN34742,1,4,Room_Type 1,half board,2,0,0,1,0,0.0,Online,0,0,0,134.0,3/28/2018,False
INN11754,0,3,Room_Type 1,,1,0,0,0,0,76.0,,0,0,0,,08/03/2018,False
INN14508,2,4,Room_Type 1,half board,2,0,0,0,0,147.0,Online,0,0,0,119.45,05/04/2018,True
INN32646,1,1,Room_Type 1,full board,2,0,0,0,1,2.0,Online,0,0,0,159.0,07/04/2018,False
INN07652,0,3,Room_Type 4,half board,2,0,0,0,1,92.0,Online,0,0,0,160.4,05/12/2018,False
INN27011,1,2,Room_Type 5,half board,1,0,0,0,0,281.0,Corporate,0,0,0,126.0,10/17/2018,True
INN34465,0,1,Room_Type 1,half board,2,0,0,0,0,0.0,Online,0,0,0,131.6,08/11/2017,False
INN05804,2,0,Room_Type 1,half board,2,0,0,0,1,3.0,Online,0,0,0,121.0,04/03/2018,False
INN15924,1,2,Room_Type 1,,2,0,1,0,1,82.0,,0,0,0,,10/10/2018,False
INN06283,0,2,Room_Type 1,half board,3,0,0,0,0,29.0,Online,0,0,0,120.0,07/09/2017,False
INN24147,0,1,Room_Type 1,half board,2,0,0,0,1,0.0,Complementary,0,0,0,20.0,7/29/2017,False
INN25344,1,3,Room_Type 1,full board,1,0,0,0,1,83.0,Online,0,0,0,193.0,11/07/2018,False
INN11454,1,1,Room_Type 4,half board,2,0,0,0,1,88.0,Online,0,0,0,160.4,08/06/2018,True
INN23599,0,1,Room_Type 1,full board,1,0,0,0,1,6.0,Online,0,1,1,169.0,09/07/2018,False
INN32730,0,3,Room_Type 1,half board,1,0,0,0,0,6.0,Offline,0,0,0,75.0,12/02/2017,False
INN19272,1,2,Room_Type 1,,2,0,0,0,4,122.0,Online,0,0,0,120.2,10/24/2018,False
INN27516,2,3,Room_Type 1,half board,2,0,0,0,0,249.0,Online,0,0,0,110.95,08/05/2018,True
INN21769,1,2,Room_Type 1,half board,1,0,0,0,0,4.0,Corporate,0,0,0,152.0,10/19/2017,False
INN29242,0,3,Room_Type 1,full board,2,0,0,0,0,83.0,Online,0,0,0,127.19,8/31/2018,True
INN09709,2,2,Room_Type 1,half board,2,0,0,0,1,272.0,Offline,0,0,0,90.0,10/29/2018,False
INN10234,1,3,Room_Type 1,half board,2,0,0,0,0,311.0,Online,0,0,0,100.24,10/03/2018,True
INN26787,0,2,Room_Type 1,,2,1,0,0,1,98.0,,0,0,0,,8/16/2018,False
INN08159,0,5,Room_Type 4,half board,2,0,0,0,0,160.0,Offline,0,0,0,110.95,6/21/2018,False
INN32153,1,2,Room_Type 1,,1,0,0,0,0,0.0,,0,0,0,,3/14/2018,False
INN33653,1,1,Room_Type 1,half board,2,0,0,0,1,9.0,Online,0,0,0,123.0,03/07/2018,False
INN05904,0,1,Room_Type 1,half board,2,0,0,0,0,0.0,Online,0,0,0,95.0,08/11/2017,False
INN33168,2,3,Room_Type 6,breakfast,2,0,2,0,0,6.0,Online,0,0,0,274.0,3/27/2018,True
INN02814,1,3,Room_Type 4,,2,0,0,0,1,9.0,,0,0,0,171.0,06/09/2018,False
INN35365,2,2,Room_Type 4,,3,0,0,0,1,123.0,,0,0,0,,12/02/2018,False
INN25504,0,2,Room_Type 1,full board,2,0,0,0,0,0.0,Online,0,0,0,83.76,10/21/2018,False
INN04589,0,1,Room_Type 1,half board,1,0,0,0,1,104.0,Online,0,0,0,108.2,11/30/2018,False
INN24054,0,4,Room_Type 4,,2,0,0,0,1,15.0,,0,0,0,,12/28/2018,False
INN26584,0,3,Room_Type 1,half board,2,0,0,0,0,245.0,Offline,0,0,0,120.0,05/05/2018,True
INN22891,0,1,Room_Type 1,,1,0,0,0,0,6.0,,0,0,0,133.0,8/17/2018,False
INN24878,1,2,Room_Type 1,half board,2,0,0,0,0,96.0,Offline,0,0,0,95.0,9/26/2018,False
INN04719,2,1,Room_Type 1,,1,0,0,0,1,220.0,Online,0,0,0,110.9,7/16/2018,False
INN03241,0,2,Room_Type 1,,2,1,0,0,1,3.0,Online,0,0,0,137.65,3/23/2018,False
INN13633,0,3,Room_Type 1,,2,0,0,0,0,124.0,,0,0,0,,05/04/2018,True
INN13307,0,1,Room_Type 1,half board,2,0,0,0,1,51.0,Online,0,0,0,106.4,10/06/2017,False
INN33633,0,1,Room_Type 1,half board,2,0,0,0,0,122.0,Online,0,0,0,146.9,5/19/2018,True
INN29332,0,1,Room_Type 1,full board,1,0,0,0,0,15.0,Online,0,0,0,109.0,7/20/2018,True
INN21448,2,2,Room_Type 1,,2,0,0,0,1,83.0,,0,0,0,,8/13/2018,False
INN21942,1,3,Room_Type 1,,2,0,0,1,1,14.0,,0,0,0,,11/14/2018,False
INN08590,1,3,Room_Type 4,,2,0,0,0,1,200.0,,0,0,0,,10/03/2018,False
INN00716,1,0,Room_Type 1,half board,2,0,0,0,0,0.0,Online,0,0,0,125.0,08/09/2017,False
INN14633,2,2,Room_Type 1,half board,2,0,0,0,1,44.0,Online,0,0,0,98.3,2/13/2018,False
INN21542,0,1,Room_Type 1,half board,1,0,0,0,0,3.0,Complementary,0,0,0,20.0,1/27/2018,False
INN09718,0,1,Room_Type 1,half board,1,0,0,0,0,10.0,Corporate,0,0,0,99.0,12/14/2018,False
INN22147,0,2,Room_Type 1,half board,1,0,0,0,0,197.0,Offline,0,0,0,120.0,10/02/2017,False
INN35106,0,2,Room_Type 1,half board,2,0,0,0,0,98.0,Online,0,0,0,116.3,4/15/2018,True
INN27296,0,2,Room_Type 1,full board,2,0,0,0,1,2.0,Online,0,0,0,140.0,12/29/2018,False
INN31557,0,3,Room_Type 1,,2,0,0,0,0,365.0,,0,0,0,,11/03/2018,True
INN16430,0,1,Room_Type 1,,2,0,0,0,1,57.0,,0,0,0,,3/15/2018,False
INN04888,1,1,Room_Type 1,half board,2,0,0,0,1,40.0,Online,0,0,0,164.9,09/10/2018,False
INN27344,1,4,Room_Type 1,,2,0,0,0,1,244.0,Online,0,0,0,85.49,08/08/2018,False
INN24005,2,2,Room_Type 1,,1,0,0,0,0,196.0,,0,0,0,,06/05/2018,True
INN23028,1,2,Room_Type 1,breakfast,2,0,0,0,0,378.0,Offline,0,0,0,180.0,9/30/2018,True
INN07411,5,10,Room_Type 1,half board,1,0,0,0,0,14.0,Aviation,0,0,0,115.0,05/09/2018,True
INN09335,3,6,Room_Type 4,half board,2,0,0,0,3,125.0,Online,0,0,0,140.8,7/18/2018,False
INN30289,0,2,Room_Type 1,half board,2,1,0,0,1,104.0,Online,0,0,0,141.5,7/14/2018,False
INN05811,2,4,Room_Type 1,,1,0,0,0,0,83.0,Online,0,0,0,108.83,09/04/2017,False
INN12608,0,3,Room_Type 1,,2,0,0,0,0,190.0,,0,0,0,,04/12/2018,False
INN02523,1,4,Room_Type 1,full board,2,0,0,0,0,120.0,Online,0,0,0,108.74,12/26/2018,True
INN24902,0,2,Room_Type 1,,1,0,0,0,1,24.0,,0,0,0,135.0,6/22/2018,False
INN06220,1,4,Room_Type 1,full board,2,0,0,0,0,124.0,Offline,0,0,0,98.2,07/06/2018,False
INN35746,1,0,Room_Type 1,half board,2,0,0,0,0,26.0,Online,0,0,0,111.0,03/07/2018,True
INN21600,2,3,Room_Type 1,breakfast,1,1,0,0,1,207.0,Offline,0,0,0,110.5,7/29/2018,False
INN15461,0,1,Room_Type 4,half board,2,0,0,0,1,28.0,Online,0,0,0,186.0,08/03/2018,False
INN22581,0,2,Room_Type 1,half board,2,0,0,0,0,2.0,Corporate,0,1,1,95.0,9/15/2018,False
INN34779,2,3,Room_Type 1,,1,0,0,0,0,12.0,Offline,0,0,0,119.0,11/06/2018,False
INN18467,0,2,Room_Type 1,half board,2,1,0,1,2,21.0,Online,0,0,0,198.0,7/26/2018,False
INN27114,0,3,Room_Type 1,half board,2,0,0,0,0,311.0,Offline,0,0,0,110.0,05/05/2018,True
INN24223,1,3,Room_Type 1,,2,0,0,0,0,47.0,,0,0,0,136.1,05/12/2018,True
INN11301,1,2,Room_Type 1,half board,2,0,0,0,0,285.0,Online,0,0,0,109.25,9/14/2017,True
INN15150,2,2,Room_Type 4,half board,3,0,0,0,1,124.0,Online,0,0,0,143.3,10/28/2018,True
INN35774,1,0,Room_Type 4,,2,0,0,0,1,4.0,Online,0,0,0,156.0,10/11/2017,False
INN21572,0,3,Room_Type 1,,2,0,0,0,0,178.0,,0,0,0,,05/05/2018,True
INN07442,0,3,Room_Type 1,,1,0,0,0,0,86.0,Offline,0,0,0,140.0,6/14/2018,False
INN10451,2,0,Room_Type 1,,1,0,0,0,0,29.0,,0,0,0,,5/22/2018,False
INN18212,2,1,Room_Type 1,half board,2,0,0,0,0,303.0,Online,0,0,0,126.3,10/15/2018,True
INN28134,1,2,Room_Type 6,,2,1,1,0,2,167.0,Online,0,0,0,248.6,07/04/2018,False
INN35514,0,3,Room_Type 1,,2,0,0,0,1,39.0,,0,0,0,,10/27/2018,False
INN29181,1,2,Room_Type 4,half board,3,0,0,0,0,71.0,Online,0,0,0,157.7,04/08/2018,True
INN03394,0,1,Room_Type 1,,2,0,0,0,0,266.0,Online,0,0,0,100.0,08/12/2018,True
